model,document_index,title,n_entities,n_relations,n_violations,n_checkable_violations,n_uncheckable_violations,certificate_bound,gold_checkable_bound,gold_verifiable_errors,entity_type_errors,spurious_relation_errors,detectable_errors,tightness_ratio,conflicts_per_relation,bound_per_relation,cross_model_disagreement,n_vertices,n_hyperedges,mean_hyperedge_cardinality,maximum_hyperedge_cardinality,maximum_vertex_degree,n_components,largest_component_vertices,largest_component_hyperedges,hyperedge_overlap_density,incidence_density,matching_number
DeepSeek-V3,40,Two Doors Down,15,15,4,4,0,1,1,9,1,8,4,0.1111111111111111,0.26666666666666666,0.06666666666666667,0.6915204678362573,9,4,3.0,3,4,1,9,4,1.0,0.3333333333333333,1
DeepSeek-V3,41,Think Bike,16,11,3,3,0,1,1,11,2,9,5,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.9666666666666667,7,3,3.0,3,3,1,7,3,1.0,0.42857142857142855,1
DeepSeek-V3,42,United States Naval Forces Germany,25,16,2,2,0,1,1,18,3,15,3,0.05555555555555555,0.125,0.0625,0.8868318528907589,5,2,3.0,3,2,1,5,2,1.0,0.6,1
DeepSeek-V3,43,Cry for Help,17,20,6,6,0,1,1,15,1,14,7,0.06666666666666667,0.3,0.05,0.7133069828722002,12,6,3.0,3,6,1,12,6,1.0,0.25,1
DeepSeek-V3,44,Surreal (song),15,13,4,4,0,1,1,9,3,6,7,0.1111111111111111,0.3076923076923077,0.07692307692307693,0.7909090909090909,9,4,3.0,3,4,1,9,4,1.0,0.3333333333333333,1
DeepSeek-V3,45,Between Five and Seven,20,20,4,4,0,2,2,20,4,16,4,0.1,0.2,0.1,0.934126984126984,8,4,3.0,3,3,1,8,4,0.6666666666666666,0.375,2
DeepSeek-V3,46,List of Square Enix video games,16,15,7,7,0,4,4,15,0,15,7,0.26666666666666666,0.4666666666666667,0.26666666666666666,0.864021164021164,18,7,3.0,3,4,4,9,4,0.2857142857142857,0.16666666666666666,4
DeepSeek-V3,47,Velocifero,26,17,3,3,0,1,1,7,1,6,3,0.14285714285714285,0.17647058823529413,0.058823529411764705,0.8030303030303031,7,3,3.0,3,3,1,7,3,1.0,0.42857142857142855,1
DeepSeek-V3,48,Zakhary Lyapunov,20,17,3,2,1,2,1,8,3,5,3,0.125,0.17647058823529413,0.11764705882352941,0.7828979857050032,8,3,3.0,3,2,2,5,2,0.3333333333333333,0.375,2
DeepSeek-V3,49,Kriegers Flak,12,8,0,0,0,0,0,9,2,7,0,0.0,0.0,0.0,0.8142414860681114,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,50,Enasa,15,10,1,1,0,1,1,10,0,10,1,0.1,0.1,0.1,0.9060887512899897,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,51,Christian worship,24,18,0,0,0,0,0,10,2,8,0,0.0,0.0,0.0,0.9848484848484849,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,52,Johan Gottlieb Gahn,24,11,0,0,0,0,0,9,2,7,0,0.0,0.0,0.0,0.765050505050505,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,53,Bohumín,15,13,4,4,0,1,1,15,5,10,8,0.06666666666666667,0.3076923076923077,0.07692307692307693,0.7740031897926635,9,4,3.0,3,4,1,9,4,1.0,0.3333333333333333,1
DeepSeek-V3,54,Leonessa,19,13,4,4,0,2,2,11,1,10,4,0.18181818181818182,0.3076923076923077,0.15384615384615385,0.8387218045112782,10,4,3.0,3,2,2,5,2,0.3333333333333333,0.3,2
DeepSeek-V3,55,Philippine Commission,16,9,1,1,0,1,1,6,1,5,1,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.9722222222222222,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,56,Chopin and his Europe,25,21,9,9,0,1,1,22,3,19,11,0.045454545454545456,0.42857142857142855,0.047619047619047616,0.8812913618948102,19,9,3.0,3,9,1,19,9,1.0,0.15789473684210525,1
DeepSeek-V3,57,Gujranwala,15,13,2,2,0,1,1,11,2,9,2,0.09090909090909091,0.15384615384615385,0.07692307692307693,0.8608695652173912,5,2,3.0,3,2,1,5,2,1.0,0.6,1
DeepSeek-V3,58,Beibu Gulf Economic Rim,13,9,1,0,1,1,0,13,4,9,2,0.0,0.1111111111111111,0.1111111111111111,0.8389780154486037,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,59,Luis Roche,15,9,0,0,0,0,0,6,1,5,0,0.0,0.0,0.0,0.9443887887085642,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,60,Nikos Aliagas,22,19,8,8,0,1,1,19,4,15,10,0.05263157894736842,0.42105263157894735,0.05263157894736842,0.7874815315653722,17,8,3.0,3,8,1,17,8,1.0,0.17647058823529413,1
DeepSeek-V3,61,List of Property Brothers episodes,17,14,3,3,0,1,1,14,4,10,3,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.8078431372549019,7,3,3.0,3,3,1,7,3,1.0,0.42857142857142855,1
DeepSeek-V3,62,Anatoly Chubais,19,15,0,0,0,0,0,15,2,13,0,0.0,0.0,0.0,0.827733860342556,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,63,"Navy, Army and Air Force Institutes",18,13,2,1,1,2,1,12,2,10,2,0.08333333333333333,0.15384615384615385,0.15384615384615385,1.0,6,2,3.0,3,1,2,3,1,0.0,0.5,2
DeepSeek-V3,64,Jefferson Madeira,21,17,6,6,0,1,1,17,3,14,7,0.058823529411764705,0.35294117647058826,0.058823529411764705,0.8669327575301534,13,6,3.0,3,6,1,13,6,1.0,0.23076923076923078,1
DeepSeek-V3,65,Aspren,18,11,3,3,0,1,1,12,1,11,4,0.08333333333333333,0.2727272727272727,0.09090909090909091,0.9227994227994228,7,3,3.0,3,3,1,7,3,1.0,0.42857142857142855,1
DeepSeek-V3,66,Jimmy Frise,21,18,3,2,1,2,1,9,2,7,2,0.1111111111111111,0.16666666666666666,0.1111111111111111,0.8418560606060606,7,3,3.0,3,2,1,7,3,0.6666666666666666,0.42857142857142855,2
DeepSeek-V3,67,Vineeth Sreenivasan,23,22,9,9,0,2,2,14,1,13,10,0.14285714285714285,0.4090909090909091,0.09090909090909091,0.8479166666666668,20,9,3.0,3,8,2,17,8,0.7777777777777778,0.15,2
DeepSeek-V3,68,"Zabiele, Warmian-Masurian Voivodeship",22,20,0,0,0,0,0,23,8,15,0,0.0,0.0,0.0,0.8577310924369748,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,69,"Clark Lake (Gogebic County, Michigan)",12,13,0,0,0,0,0,2,0,2,0,0.0,0.0,0.0,0.7366522366522367,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,70,O'Shaughnessy Dam (Ohio),13,12,3,3,0,1,1,14,4,10,6,0.07142857142857142,0.25,0.08333333333333333,0.7778867102396513,7,3,3.0,3,3,1,7,3,1.0,0.42857142857142855,1
DeepSeek-V3,71,Vase de Noces,12,8,3,3,0,1,1,6,1,5,3,0.16666666666666666,0.375,0.125,0.7395104895104895,7,3,3.0,3,3,1,7,3,1.0,0.42857142857142855,1
DeepSeek-V3,72,War of the Quadruple Alliance,18,15,0,0,0,0,0,12,4,8,0,0.0,0.0,0.0,0.9097435897435897,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,73,Can't Take My Eyes Off You,15,11,1,0,1,1,0,3,1,2,0,0.0,0.09090909090909091,0.09090909090909091,0.7580143168378463,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,74,Angleton High School,21,15,0,0,0,0,0,11,2,9,0,0.0,0.0,0.0,0.6574509803921568,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,75,List of colleges and universities in Connecticut,7,5,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.5,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,76,Ost Autobahn,25,22,4,3,1,1,1,24,6,18,4,0.041666666666666664,0.18181818181818182,0.045454545454545456,0.8322222222222222,9,4,3.0,3,4,1,9,4,1.0,0.3333333333333333,1
DeepSeek-V3,77,Anthony Steel (actor),9,8,2,2,0,1,1,7,2,5,3,0.14285714285714285,0.25,0.125,0.638888888888889,5,2,3.0,3,2,1,5,2,1.0,0.6,1
DeepSeek-V3,78,Dieudonné Gnammankou,17,14,1,1,0,1,1,11,2,9,1,0.09090909090909091,0.07142857142857142,0.07142857142857142,0.7987878787878788,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,79,Your Disco Needs You,16,18,0,0,0,0,0,14,0,14,0,0.0,0.0,0.0,0.7368847627468318,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,80,Outline of South Sudan,17,14,0,0,0,0,0,8,0,8,0,0.0,0.0,0.0,0.708657513348589,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,81,Liverpool Neurological Infectious Diseases Course,15,5,0,0,0,0,0,5,2,3,0,0.0,0.0,0.0,0.4646464646464647,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,82,Breakout (video game),16,15,2,2,0,2,2,12,0,12,2,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.8444444444444444,6,2,3.0,3,1,2,3,1,0.0,0.5,2
DeepSeek-V3,83,Winnebago War,13,9,0,0,0,0,0,4,0,4,0,0.0,0.0,0.0,0.8950710108604846,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,84,Schizoanalysis,7,6,2,2,0,1,1,4,0,4,2,0.25,0.3333333333333333,0.16666666666666666,0.9440559440559442,5,2,3.0,3,2,1,5,2,1.0,0.6,1
DeepSeek-V3,85,Paul Beliën,21,8,1,1,0,1,1,9,5,4,3,0.1111111111111111,0.125,0.125,0.6381461675579323,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,86,John R. Thurman,21,16,1,1,0,1,1,12,1,11,1,0.08333333333333333,0.0625,0.0625,0.6022302132141949,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,87,María la del Barrio,24,23,0,0,0,0,0,21,0,21,0,0.0,0.0,0.0,0.9192799070847851,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,88,Tigran Petrosian,24,22,16,16,0,4,4,19,2,17,16,0.21052631578947367,0.7272727272727273,0.18181818181818182,0.8415506715506716,34,16,3.0,3,8,2,27,13,0.325,0.08823529411764706,4
DeepSeek-V3,89,This Little Girl of Mine,14,12,1,1,0,1,1,7,0,7,1,0.14285714285714285,0.08333333333333333,0.08333333333333333,0.7155388471177945,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,90,Ernesto D'Alessio,17,17,3,3,0,1,1,12,0,12,3,0.08333333333333333,0.17647058823529413,0.058823529411764705,0.782967032967033,7,3,3.0,3,3,1,7,3,1.0,0.42857142857142855,1
DeepSeek-V3,91,João Paulo de Silva,11,10,1,1,0,1,1,7,2,5,1,0.14285714285714285,0.1,0.1,0.5852941176470589,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,92,Regal Mountain,15,13,0,0,0,0,0,9,0,9,0,0.0,0.0,0.0,0.7429825392314736,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,93,Il regalo più grande,16,20,6,5,1,3,2,9,0,9,5,0.2222222222222222,0.3,0.15,0.8191582039028275,14,6,3.0,3,4,2,11,5,0.4666666666666667,0.21428571428571427,3
DeepSeek-V3,94,East Asia Economic Caucus,24,13,2,2,0,2,2,13,2,11,3,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.9848484848484849,6,2,3.0,3,1,2,3,1,0.0,0.5,2
DeepSeek-V3,95,Tiana (Disney),15,10,4,4,0,3,3,8,1,7,5,0.375,0.4,0.3,0.7292707292707292,11,4,3.0,3,2,3,5,2,0.16666666666666666,0.2727272727272727,3
DeepSeek-V3,96,Vesper sparrow,7,5,1,1,0,1,1,6,1,5,1,0.16666666666666666,0.2,0.2,0.8045548654244307,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,97,Silvan Elves,29,15,0,0,0,0,0,15,2,13,0,0.0,0.0,0.0,0.8190045248868779,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,98,ABBA Live,24,14,3,3,0,1,1,10,0,10,3,0.1,0.21428571428571427,0.07142857142857142,0.8249721293199554,7,3,3.0,3,3,1,7,3,1.0,0.42857142857142855,1
DeepSeek-V3,99,Young Wild Things Tour,18,15,2,2,0,2,2,13,1,12,2,0.15384615384615385,0.13333333333333333,0.13333333333333333,0.8933333333333332,6,2,3.0,3,1,2,3,1,0.0,0.5,2
DeepSeek-V3,100,Samuel C. Brightman,22,15,2,2,0,1,1,15,3,12,3,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.7701863354037267,5,2,3.0,3,2,1,5,2,1.0,0.6,1
DeepSeek-V3,101,Alberto Valenzuela Llanos,16,22,2,2,0,1,1,14,0,14,2,0.07142857142857142,0.09090909090909091,0.045454545454545456,0.7770350564468211,5,2,3.0,3,2,1,5,2,1.0,0.6,1
DeepSeek-V3,102,Amandeep Khare,18,15,5,5,0,2,2,16,6,10,8,0.125,0.3333333333333333,0.13333333333333333,0.7996969696969697,11,5,3.0,3,4,1,11,5,0.7,0.2727272727272727,2
DeepSeek-V3,103,Blank Page,14,19,3,3,0,1,1,6,1,5,4,0.16666666666666666,0.15789473684210525,0.05263157894736842,0.8368702553485162,6,3,3.0,3,3,1,6,3,1.0,0.5,1
DeepSeek-V3,104,Jared Allen,18,16,3,2,1,1,1,14,2,12,3,0.07142857142857142,0.1875,0.0625,0.7208237986270024,7,3,3.0,3,3,1,7,3,1.0,0.42857142857142855,1
DeepSeek-V3,105,The Hurting,13,10,1,1,0,1,1,4,0,4,1,0.25,0.1,0.1,0.42207792207792205,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,106,Link River,13,10,1,1,0,1,1,10,1,9,2,0.1,0.1,0.1,0.8640350877192983,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,107,Ali Kuli Khan Khattak,10,10,1,1,0,1,1,5,0,5,1,0.2,0.1,0.1,0.8412698412698413,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,108,Paul Morphy,22,14,7,5,2,1,1,12,2,10,6,0.08333333333333333,0.5,0.07142857142857142,0.7837928153717627,13,7,3.0,3,7,1,13,7,1.0,0.23076923076923078,1
DeepSeek-V3,109,Gloria Estefan albums discography,22,19,9,8,1,2,2,11,1,10,9,0.18181818181818182,0.47368421052631576,0.10526315789473684,0.8576949620427882,20,9,3.0,3,5,2,11,5,0.4444444444444444,0.15,2
DeepSeek-V3,110,Tōkai region,23,15,1,1,0,1,1,15,1,14,1,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.7268947803752558,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,111,Parks in Greater St. Louis,13,13,0,0,0,0,0,5,0,5,0,0.0,0.0,0.0,0.5360380116959065,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,112,Loopline Bridge,18,11,0,0,0,0,0,12,3,9,0,0.0,0.0,0.0,0.7856209150326797,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,113,Catholic Church in the Maldives,17,9,0,0,0,0,0,10,4,6,0,0.0,0.0,0.0,0.8800607287449393,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,114,Across the Black Waters,14,13,1,1,0,1,1,4,0,4,1,0.25,0.07692307692307693,0.07692307692307693,0.8067251461988304,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,115,Cove Lake State Park,14,11,0,0,0,0,0,8,0,8,0,0.0,0.0,0.0,0.6928104575163397,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,116,German torpedo boat Kondor,19,15,1,1,0,1,1,16,4,12,3,0.0625,0.06666666666666667,0.06666666666666667,0.6410818713450293,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,117,Foulsyke,12,6,0,0,0,0,0,2,0,2,0,0.0,0.0,0.0,0.7614977614977615,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,118,Le Ventre de Paris,17,13,2,2,0,2,2,10,1,9,2,0.2,0.15384615384615385,0.15384615384615385,0.8293460925039872,6,2,3.0,3,1,2,3,1,0.0,0.5,2
DeepSeek-V3,119,Energy and Environmental Security Initiative,12,12,2,1,1,1,1,5,1,4,2,0.2,0.16666666666666666,0.08333333333333333,0.9583333333333334,5,2,3.0,3,2,1,5,2,1.0,0.6,1
DeepSeek-V3,120,Ne crois pas,15,13,0,0,0,0,0,7,1,6,0,0.0,0.0,0.0,0.8886446886446887,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,121,Downy,27,19,3,3,0,1,1,21,2,19,4,0.047619047619047616,0.15789473684210525,0.05263157894736842,0.9044419559537141,7,3,3.0,3,3,1,7,3,1.0,0.42857142857142855,1
DeepSeek-V3,122,Boltenhagen,15,10,0,0,0,0,0,6,0,6,0,0.0,0.0,0.0,0.7791666666666667,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,123,Upper Ammonoosuc River,22,23,0,0,0,0,0,16,0,16,0,0.0,0.0,0.0,0.7135286935286936,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,124,Michael Giacchino,28,27,0,0,0,0,0,5,1,4,0,0.0,0.0,0.0,0.1175595238095238,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,125,Oberliga Rheinland-Pfalz/Saar,15,8,0,0,0,0,0,6,1,5,0,0.0,0.0,0.0,0.8361613876319759,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,126,Siberia Governorate,15,13,0,0,0,0,0,16,5,11,0,0.0,0.0,0.0,0.7538126361655774,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,127,Raymond Hermantier,20,16,5,5,0,2,2,14,2,12,7,0.14285714285714285,0.3125,0.125,0.7472187715665976,11,5,3.0,3,4,1,11,5,0.7,0.2727272727272727,2
DeepSeek-V3,128,Kurt Tucholsky,30,11,4,2,2,1,1,13,6,7,4,0.07692307692307693,0.36363636363636365,0.09090909090909091,0.8100490196078431,9,4,3.0,3,4,1,9,4,1.0,0.3333333333333333,1
DeepSeek-V3,129,Urgut,9,9,0,0,0,0,0,11,4,7,0,0.0,0.0,0.0,0.926450742240216,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,130,N. C. Wyeth,15,8,1,1,0,1,1,4,1,3,2,0.25,0.125,0.125,0.8503052503052503,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,131,Bound Brook (Raritan River tributary),19,15,0,0,0,0,0,13,1,12,0,0.0,0.0,0.0,0.72663139329806,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,132,Bombtrack,20,13,3,3,0,2,2,10,1,9,3,0.2,0.23076923076923078,0.15384615384615385,0.8859259259259259,7,3,3.0,3,2,2,4,2,0.3333333333333333,0.42857142857142855,2
DeepSeek-V3,133,Christine Razanamahasoa,29,26,1,1,0,1,1,15,2,13,2,0.06666666666666667,0.038461538461538464,0.038461538461538464,0.9782608695652174,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,134,Shihlin Electric,22,25,4,4,0,3,3,12,1,11,4,0.25,0.16,0.12,0.9345463772875183,10,4,3.0,3,2,2,7,3,0.3333333333333333,0.3,3
DeepSeek-V3,135,Wayne Gretzky Drive,20,14,0,0,0,0,0,4,0,4,0,0.0,0.0,0.0,0.752267414679757,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,136,Inner Life,16,15,0,0,0,0,0,10,2,8,0,0.0,0.0,0.0,0.9153623188405797,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,137,Ahmet Kaya,13,9,3,3,0,1,1,8,1,7,3,0.125,0.3333333333333333,0.1111111111111111,0.7035802175121061,7,3,3.0,3,3,1,7,3,1.0,0.42857142857142855,1
DeepSeek-V3,138,Leone Marucci,20,18,0,0,0,0,0,7,2,5,0,0.0,0.0,0.0,0.632244008714597,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,139,Susan Pharr,14,12,1,0,1,1,0,14,5,9,0,0.0,0.08333333333333333,0.08333333333333333,0.7495726495726496,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,140,Sycamore Canyon Wilderness,41,31,0,0,0,0,0,14,1,13,0,0.0,0.0,0.0,0.8768115942028986,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,141,Eva Bosáková,23,28,14,12,2,1,1,21,4,17,13,0.047619047619047616,0.5,0.03571428571428571,0.8084782044628959,28,14,3.0,3,14,1,28,14,1.0,0.10714285714285714,1
DeepSeek-V3,142,Ripton (fictional town),11,8,0,0,0,0,0,3,0,3,0,0.0,0.0,0.0,0.6936026936026937,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,143,Khooni Khanjar,21,21,3,3,0,1,1,20,1,19,3,0.05,0.14285714285714285,0.047619047619047616,0.9826106594399278,7,3,3.0,3,3,1,7,3,1.0,0.42857142857142855,1
DeepSeek-V3,144,Barry University School of Podiatric Medicine,16,12,1,1,0,1,1,10,2,8,1,0.1,0.08333333333333333,0.08333333333333333,0.7847222222222223,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,145,Louise Faure-Favier,26,25,7,1,6,1,1,7,1,6,1,0.14285714285714285,0.28,0.04,0.8738265915685272,15,7,3.0,3,7,1,15,7,1.0,0.2,1
DeepSeek-V3,146,Kirnitzschtal tramway,18,14,0,0,0,0,0,13,3,10,0,0.0,0.0,0.0,0.8892601875058016,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,148,Joy Division discography,12,14,0,0,0,0,0,2,0,2,0,0.0,0.0,0.0,0.8942028985507245,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,149,Franck Piccard,24,26,7,7,0,2,2,24,6,18,9,0.08333333333333333,0.2692307692307692,0.07692307692307693,0.7726190476190476,16,7,3.0,3,6,2,13,6,0.7142857142857143,0.1875,2
DeepSeek-V3,150,John Alexander Boyd,23,15,5,5,0,2,2,12,4,8,5,0.16666666666666666,0.3333333333333333,0.13333333333333333,0.8651943869335174,10,5,3.0,3,4,1,10,5,0.8,0.3,2
DeepSeek-V3,151,Hélé Béji,20,20,3,3,0,2,2,16,3,13,5,0.125,0.15,0.1,0.7246642246642246,8,3,3.0,3,2,2,5,2,0.3333333333333333,0.375,2
DeepSeek-V3,152,Perpetual virginity of Mary,23,7,0,0,0,0,0,7,0,7,0,0.0,0.0,0.0,0.9696969696969697,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,153,Rachel Proctor,26,25,10,9,1,3,3,14,1,13,9,0.21428571428571427,0.4,0.12,0.8238015343278501,23,10,3.0,3,8,3,17,8,0.6222222222222222,0.13043478260869565,3
DeepSeek-V3,154,Die Haut,16,16,1,0,1,1,0,6,0,6,1,0.0,0.0625,0.0625,0.6890909090909091,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,155,Mehmet Çetingöz,16,12,4,2,2,1,1,8,2,6,2,0.125,0.3333333333333333,0.08333333333333333,0.6864035087719298,9,4,3.0,3,4,1,9,4,1.0,0.3333333333333333,1
DeepSeek-V3,156,Extreme Makeover: Home Edition,19,12,2,2,0,1,1,21,9,12,4,0.047619047619047616,0.16666666666666666,0.08333333333333333,0.8500000000000001,5,2,3.0,3,2,1,5,2,1.0,0.6,1
DeepSeek-V3,157,George Prévost,23,17,1,1,0,1,1,12,0,12,1,0.08333333333333333,0.058823529411764705,0.058823529411764705,0.9666666666666667,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,158,"Tire, İzmir",20,13,0,0,0,0,0,15,4,11,0,0.0,0.0,0.0,0.8555067155067154,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,159,Oecophora bractella,14,12,1,1,0,1,1,12,0,12,1,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.7746411483253589,3,1,3.0,3,1,1,3,1,0.0,1.0,1
DeepSeek-V3,160,U.S. European Command State Partnership Program,15,12,2,2,0,1,1,17,6,11,3,0.058823529411764705,0.16666666666666666,0.08333333333333333,0.9733542319749217,5,2,3.0,3,2,1,5,2,1.0,0.6,1
DeepSeek-V3,161,The Swingle Singers,21,18,10,10,0,1,1,15,0,15,10,0.06666666666666667,0.5555555555555556,0.05555555555555555,0.8071031746031746,21,10,3.0,3,10,1,21,10,1.0,0.14285714285714285,1
DeepSeek-V3,162,Pete Ham,13,10,2,2,0,1,1,7,2,5,3,0.14285714285714285,0.2,0.1,0.6051353874883286,5,2,3.0,3,2,1,5,2,1.0,0.6,1
DeepSeek-V3,163,Beijing Ducks,15,4,0,0,0,0,0,2,0,2,0,0.0,0.0,0.0,0.8333333333333334,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,164,Hope Town,9,9,2,2,0,1,1,7,1,6,3,0.14285714285714285,0.2222222222222222,0.1111111111111111,0.8893557422969188,5,2,3.0,3,2,1,5,2,1.0,0.6,1
DeepSeek-V3,165,Calueque,13,11,0,0,0,0,0,6,3,3,0,0.0,0.0,0.0,0.7126050420168067,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,166,Ali Akbar Moradi,23,21,7,6,1,1,1,16,1,15,6,0.0625,0.3333333333333333,0.047619047619047616,0.8048367403206113,15,7,3.0,3,7,1,15,7,1.0,0.2,1
DeepSeek-V3,167,Dan Chupong,17,16,6,6,0,1,1,9,0,9,6,0.1111111111111111,0.375,0.0625,0.7860139860139861,13,6,3.0,3,6,1,13,6,1.0,0.23076923076923078,1
DeepSeek-V3,168,Mount Shinn,27,17,2,1,1,2,1,18,2,16,2,0.05555555555555555,0.11764705882352941,0.11764705882352941,0.8735097001763669,6,2,3.0,3,1,2,3,1,0.0,0.5,2
DeepSeek-V3,169,Georg Jochmann,26,17,5,5,0,1,1,17,5,12,6,0.058823529411764705,0.29411764705882354,0.058823529411764705,0.9001991238550379,11,5,3.0,3,5,1,11,5,1.0,0.2727272727272727,1
DeepSeek-V3,170,Abdul Jabar Sabet,14,13,0,0,0,0,0,10,0,10,0,0.0,0.0,0.0,0.8535119850909325,0,0,0.0,0,0,0,0,0,0.0,0.0,0
DeepSeek-V3,171,Joseph Octave Mousseau,22,17,4,4,0,1,1,16,0,16,3,0.0625,0.23529411764705882,0.058823529411764705,0.8463203463203463,7,3,3.0,3,3,1,7,3,1.0,0.42857142857142855,1
DeepSeek-V3,172,Christian Atsu,21,16,12,12,0,1,1,16,2,14,13,0.0625,0.75,0.0625,0.8946273469600041,25,12,3.0,3,12,1,25,12,1.0,0.12,1
DeepSeek-V3,173,Kahului Airport,23,13,3,3,0,2,2,13,2,11,4,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.9098565502074275,8,3,3.0,3,2,2,5,2,0.3333333333333333,0.375,2
DeepSeek-V3,174,Greatest Hits (A-Teens album),24,16,1,1,0,1,1,11,0,11,1,0.09090909090909091,0.0625,0.0625,0.892369068839657,3,1,3.0,3,1,1,3,1,0.0,1.0,1
